tcp	22	192.168.1.201	ACCEPT_COUNTRY
tcp	53	192.168.1.201	ACCEPT
udp	53	192.168.1.201	ACCEPT
tcp	80	192.168.1.201	ACCEPT
tcp	443	192.168.1.201	ACCEPT
tcp	21	192.168.1.201	ACCEPT_COUNTRY
tcp	60000:60030	192.168.1.201	ACCEPT_COUNTRY
tcp	25	192.168.1.201	ACCEPT
tcp	465	192.168.1.201	ACCEPT_COUNTRY
tcp	110	192.168.1.201	ACCEPT_COUNTRY
tcp	995	192.168.1.201	ACCEPT_COUNTRY
tcp	143	192.168.1.201	ACCEPT_COUNTRY
tcp	993	192.168.1.201	ACCEPT_COUNTRY
udp	1194	192.168.1.201	ACCEPT_COUNTRY
